id,country,ccode,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,participants_category,participants,protesteridentity
1001991003,Colombia,100,1991,South America,1,3,30,9,1991,30,9,1991,0,,30000,court employees
1001991004,Colombia,100,1991,South America,1,4,17,10,1991,17,10,1991,0,,400000,state workers
1001991005,Colombia,100,1991,South America,1,5,27,11,1991,27,11,1991,0,,30000,court employees
1001992001,Colombia,100,1992,South America,1,1,10,2,1992,10,2,1992,0,,50,residents of the villa del prado region
1001992002,Colombia,100,1992,South America,1,2,10,2,1992,10,2,1992,0,,50,"workers of the telephone, energy and water enterprises, and civil registry office and bank employees"
1001992003,Colombia,100,1992,South America,1,3,23,4,1992,29,4,1992,0,,14000,telephone workers
1001992004,Colombia,100,1992,South America,1,4,22,9,1992,22,9,1992,0,,50,secret judges
1001992005,Colombia,100,1992,South America,1,5,10,10,1992,10,12,1992,0,,50,indians and peasants
1001993001,Colombia,100,1993,South America,1,1,18,2,1993,18,2,1993,0,,1000,workers and teachers
1001993002,Colombia,100,1993,South America,1,2,6,3,1993,9,3,1993,0,,25000,banana workers
1001993003,Colombia,100,1993,South America,1,3,18,5,1993,31,5,1993,0,,240000,teachers
1001993004,Colombia,100,1993,South America,1,4,26,5,1993,26,5,1993,0,,50000,teachers
1001993005,Colombia,100,1993,South America,1,5,17,9,1993,17,9,1993,0,,1000,workers
1001993006,Colombia,100,1993,South America,1,6,11,10,1993,11,10,1993,0,,100,inhabitants of bogota s ciudad bolivar district
1001994001,Colombia,100,1994,South America,1,1,17,2,1994,17,2,1994,0,,5000,oil workers
1001994002,Colombia,100,1994,South America,1,2,20,6,1994,20,6,1994,0,,1100,pilots
1001994003,Colombia,100,1994,South America,1,3,8,12,1994,15,12,1994,0,,3000,farmers
1001994004,Colombia,100,1994,South America,1,4,12,12,1994,12,12,1994,0,,1000,peasants
1001994005,Colombia,100,1994,South America,1,5,22,12,1994,11,1,1995,0,,5000,putumayo peasant movement
1001995001,Colombia,100,1995,South America,1,1,19,7,1995,19,7,1995,0,,1000,coffee growers and small plantation owners
1001995002,Colombia,100,1995,South America,1,2,6,12,1995,6,12,1995,0,,4500,oil workers
1001996001,Colombia,100,1996,South America,1,1,27,7,1996,12,9,1996,0,,75000,coca growers
1001996002,Colombia,100,1996,South America,1,2,6,8,1996,6,8,1996,0,,250000,teachers
1001996003,Colombia,100,1996,South America,1,3,10,10,1996,10,10,1996,0,,500000,public sector employees
1001996004,Colombia,100,1996,South America,1,4,11,12,1996,11,12,1996,0,,5000,oil workers
1001997001,Colombia,100,1997,South America,1,1,6,1,1997,6,1,1997,0,,100,bogota traffic police
1001997002,Colombia,100,1997,South America,1,2,10,2,1997,13,2,1997,0,,300000,state workers
1001997003,Colombia,100,1997,South America,1,3,4,4,1997,14,4,1997,1,,1200,prisoners
1001997004,Colombia,100,1997,South America,1,4,3,6,1997,4,6,1997,0,,120000,"unionized nurses, doctors and administrators"
1001997005,Colombia,100,1997,South America,1,5,11,6,1997,12,6,1997,0,,1000,prisoners
1001997006,Colombia,100,1997,South America,1,6,18,7,1997,18,7,1997,0,,50,judicial sector workers
1001997007,Colombia,100,1997,South America,1,7,20,8,1997,23,8,1997,0,,2000,dock workers
1001997008,Colombia,100,1997,South America,1,8,27,8,1997,27,8,1997,0,,50000,teachers and health care workers
1001997009,Colombia,100,1997,South America,1,9,28,8,1997,28,8,1997,0,,8000,phone workers
1001997010,Colombia,100,1997,South America,1,10,3,9,1997,3,9,1997,0,,13800,"transport workers, oil workers, phone workers"
1001997011,Colombia,100,1997,South America,1,11,1,10,1997,9,10,1997,0,,40000,judicial workers
1001997012,Colombia,100,1997,South America,1,12,14,12,1997,14,12,1997,1,,100,prisoners and relatives
1001998001,Colombia,100,1998,South America,1,1,12,1,1998,13,1,1998,0,,1100,prsioners
1001998002,Colombia,100,1998,South America,1,2,25,1,1998,25,1,1998,0,,1000,truck drivers
1001998003,Colombia,100,1998,South America,1,3,23,9,1998,24,9,1998,0,,600000,state employees
1001998004,Colombia,100,1998,South America,1,4,7,10,1998,27,10,1998,0,,800000,public sector workers
1001998005,Colombia,100,1998,South America,1,5,10,12,1998,10,12,1998,0,,50,colombians
1001999001,Colombia,100,1999,South America,1,1,24,2,1999,24,2,1999,0,,100000,workers
1001999002,Colombia,100,1999,South America,1,2,21,4,1999,21,4,1999,0,,900000,civil servants
1001999003,Colombia,100,1999,South America,1,3,28,4,1999,28,4,1999,0,,50,urban bus and taxi drivers
1001999004,Colombia,100,1999,South America,1,4,29,7,1999,30,7,1999,0,,50,peasants
1001999005,Colombia,100,1999,South America,1,5,31,8,1999,1,9,1999,0,,1000,workers
1001999006,Colombia,100,1999,South America,1,6,14,10,1999,14,10,1999,0,,700000,workers
1001999007,Colombia,100,1999,South America,1,7,1,11,1999,10,11,1999,0,,50,farmers
1002000001,Colombia,100,2000,South America,1,1,10,2,2000,12,2,2000,0,,5000,peasants
1002000002,Colombia,100,2000,South America,1,2,16,3,2000,16,3,2000,0,,1000000,workers
1002000003,Colombia,100,2000,South America,1,3,1,4,2000,1,4,2000,0,,1200,indians
1002000004,Colombia,100,2000,South America,1,4,3,8,2000,3,8,2000,0,,700000,workers
1002000005,Colombia,100,2000,South America,1,5,10,9,2000,10,9,2000,0,,20000,colombians
1002000006,Colombia,100,2000,South America,1,6,18,9,2000,18,9,2000,0,,1000,coca leaf growers
1002001001,Colombia,100,2001,South America,1,1,15,2,2001,19,2,2001,0,,2000,peasants
1002001002,Colombia,100,2001,South America,1,2,28,2,2001,28,2,2001,0,,12000,teachers
1002001003,Colombia,100,2001,South America,1,3,23,3,2001,23,3,2001,0,,50,workers
1002001004,Colombia,100,2001,South America,1,4,14,5,2001,19,5,2001,0,,4000,indians
1002001005,Colombia,100,2001,South America,1,5,15,5,2001,15,5,2001,0,,350000,teachers and health care workers
1002001006,Colombia,100,2001,South America,1,6,31,7,2001,31,7,2001,0,,50,coffee growers
1002002001,Colombia,100,2002,South America,1,1,18,2,2002,18,2,2002,0,,10000,transportation workers
1002002002,Colombia,100,2002,South America,1,2,9,3,2002,9,3,2002,0,,1000,oil workers
1002002003,Colombia,100,2002,South America,1,3,25,7,2002,25,7,2002,0,,1000,colombians women in general
1002002004,Colombia,100,2002,South America,1,4,16,9,2002,16,9,2002,0,,800000,state workers
1002002005,Colombia,100,2002,South America,1,5,30,10,2002,30,10,2002,0,,450000,state workers
1002003001,Colombia,100,2003,South America,1,1,9,2,2003,9,2,2003,0,,10000,colombians poor and unemployed
1002003002,Colombia,100,2003,South America,1,2,30,4,2003,1,5,2003,0,,1000,workers
1002004001,Colombia,100,2004,South America,1,1,22,4,2004,5,5,2004,0,,7000,oil workers of ecopetrol state owned oil company
1002004002,Colombia,100,2004,South America,1,2,18,5,2004,18,5,2004,0,,1000,public school teachers and state workers
1002004003,Colombia,100,2004,South America,1,3,20,5,2004,20,5,2004,0,,1000,"students, unions and some farmers"
1002004004,Colombia,100,2004,South America,1,4,14,9,2004,14,9,2004,0,,45000,indigenous colombians
1002004005,Colombia,100,2004,South America,1,5,12,10,2004,12,10,2004,0,,300000,"state workers, farmers, indians and students"
1002005001,Colombia,100,2005,South America,1,1,9,9,2005,10,9,2005,1,,100,indians
1002005002,Colombia,100,2005,South America,1,2,22,9,2005,22,9,2005,0,,1000,"opposition lawmakers, students and government workers"
1002005003,Colombia,100,2005,South America,1,3,10,10,2005,10,10,2005,0,,8000,indians
1002005004,Colombia,100,2005,South America,1,4,12,10,2005,12,10,2005,0,,10000,trade union workers and indians
1002005005,Colombia,100,2005,South America,1,5,6,11,2005,13,11,2005,0,,1000,indians
1002005006,Colombia,100,2005,South America,1,6,14,11,2005,14,11,2005,0,,100,"television actors, screenwriters and set designers"
1002006001,Colombia,100,2006,South America,1,1,12,5,2006,12,5,2006,1,,50,residents of the town sibate
1002006002,Colombia,100,2006,South America,1,2,16,5,2006,16,5,2006,0,,6000,farmers and members of indigenous tribes
1002006003,Colombia,100,2006,South America,1,3,3,8,2006,3,8,2006,0,,3000,oil workers
1002006004,Colombia,100,2006,South America,1,4,4,8,2006,4,8,2006,0,,5000,oil workers
1002006005,Colombia,100,2006,South America,1,5,9,11,2006,9,11,2006,0,,10000,public workers
1002007001,Colombia,100,2007,South America,1,1,26,2,2007,26,2,2007,0,,600,relatives of inmates
1002007002,Colombia,100,2007,South America,1,2,2,5,2007,2,5,2007,0,,"5,000,000","workers, self employed people, unemployed people, students and other citizens"
1002007003,Colombia,100,2007,South America,1,3,9,5,2007,9,5,2007,0,,53000,high school students
1002007004,Colombia,100,2007,South America,1,4,23,5,2007,23,5,2007,0,,280000,teachers
1002007005,Colombia,100,2007,South America,1,5,30,5,2007,30,5,2007,0,,280000,teachers
1002007006,Colombia,100,2007,South America,1,6,13,6,2007,13,6,2007,0,,280000,teachers
1002007007,Colombia,100,2007,South America,1,7,5,7,2007,5,7,2007,0,,50,"truckers, gasoline sellers, traders and local residents of norte de santander"
1002007008,Colombia,100,2007,South America,1,8,27,7,2007,27,7,2007,0,,50,taxi drivers
1002007009,Colombia,100,2007,South America,1,9,25,9,2007,1,10,2007,0,,50,"merchants, transport drivers and residents"
1002007010,Colombia,100,2007,South America,1,10,10,10,2007,10,10,2007,0,,10000,"unions, farmers and indigenous groups"
1002007011,Colombia,100,2007,South America,1,11,10,10,2007,10,10,2007,0,,600,rural laborers and indigenous people
1002008001,Colombia,100,2008,South America,1,1,5,2,2008,19,2,2008,1,,6000,peasants
1002008002,Colombia,100,2008,South America,1,2,20,4,2008,24,4,2008,0,,50,farmers
1002008003,Colombia,100,2008,South America,1,3,23,4,2008,23,4,2008,0,,250,former combatants
1002008004,Colombia,100,2008,South America,1,4,31,7,2008,31,7,2008,0,,150000,truckers
1002008005,Colombia,100,2008,South America,1,5,3,9,2008,3,9,2008,0,,1000,judicial workers
1002008006,Colombia,100,2008,South America,1,6,8,10,2008,9,10,2008,0,,50,motorcyclists and cyclists
1002008007,Colombia,100,2008,South America,1,7,14,10,2008,14,10,2008,0,,7000,paez indians
1002008008,Colombia,100,2008,South America,1,8,26,11,2008,26,11,2008,1,,1000,colombians
1002009001,Colombia,100,2009,South America,1,1,24,3,2009,24,3,2009,0,,7000,teachers
1002010001,Colombia,100,2010,South America,1,1,1,3,2010,3,3,2010,1,,1000,public transport workers
1002010002,Colombia,100,2010,South America,1,2,1,5,2010,1,5,2010,0,,1000,workers
1002011001,Colombia,100,2011,South America,1,1,1,1,2011,1,1,2011,0,,>5000,peasants
1002011002,Colombia,100,2011,South America,1,2,1,5,2011,1,5,2011,1,,10000,demonstrators
1002011003,Colombia,100,2011,South America,1,3,22,6,2011,17,10,2011,0,,300,women
1002011004,Colombia,100,2011,South America,1,4,7,10,2011,7,10,2011,0,,>50,laborers
1002012001,Colombia,100,2012,South America,1,1,14,5,2012,14,5,2012,0,,>50,students
1002012002,Colombia,100,2012,South America,1,2,1,7,2012,17,7,2012,0,,1000s,nasa tribe
1002012003,Colombia,100,2012,South America,1,3,18,7,2012,18,7,2012,0,,>50,indigenous tribes
1002013001,Colombia,100,2013,South America,1,1,1,6,2013,24,7,2013,0,,>50,coca growing peasants
1002013002,Colombia,100,2013,South America,1,2,20,8,2013,7,9,2013,0,,>50000,"workers, farmers, coffee growers, truckers"
1002013003,Colombia,100,2013,South America,1,3,29,8,2013,30,8,2013,1,,30000,university students
1002013004,Colombia,100,2013,South America,1,4,27,12,2013,27,12,2013,0,,10000s,
1002014001,Colombia,100,2014,South America,1,1,10,7,2014,29,7,2014,0,50-99,50+,
1002014002,Colombia,100,2014,South America,1,2,31,7,2014,31,7,2014,0,50-99,50+,peasant farmers
1002014003,Colombia,100,2014,South America,1,3,11,8,2014,11,8,2014,1,50-99,50+,local peasants
1002015000,Colombia,100,2015,South America,0,0,,,,,,,,,,
1002016001,Colombia,100,2016,South America,1,1,5,10,2016,17,10,2016,0,>10000,30000,peace activists
1002017001,Colombia,100,2017,South America,1,1,22,1,2017,22,1,2017,1,100-999,hundreds,anti bullfighting
1002017002,Colombia,100,2017,South America,1,2,1,4,2017,15,4,2017,0,1000-1999,1000,opposition
1002017003,Colombia,100,2017,South America,1,3,5,10,2017,5,10,2017,0,50-99,50,farmers
1002018001,Colombia,100,2018,South America,1,1,26,1,2018,26,1,2018,0,2000-4999,thousands,motorcyclists
1002018002,Colombia,100,2018,South America,1,2,7,7,2018,7,7,2018,0,2000-4999,thousands,activists
1002019001,Colombia,100,2019,South America,1,1,21,11,2019,21,11,2019,0,>10000,200000,protesters
1002019002,Colombia,100,2019,South America,1,2,22,11,2019,22,11,2019,1,>10000,tens of thousands,protesters
1002019003,Colombia,100,2019,South America,1,3,23,11,2019,23,11,2019,1,>10000,tens of thousands,protesters
1002019004,Colombia,100,2019,South America,1,4,24,11,2019,24,11,2019,1,>10000,tens of thousands,protesters
1002019005,Colombia,100,2019,South America,1,5,26,11,2019,26,11,2019,0,>10000,tens of thousands,protesters
1002020000,Colombia,100,2020,South America,0,0,,,,,,,,,,
1011990001,Venezuela,101,1990,South America,1,1,1,2,1990,1,2,1990,0,,1000,"bar and restaurant workers and owners, and prostitutes"
1011990002,Venezuela,101,1990,South America,1,2,15,2,1990,15,2,1990,1,,1000,"venezuelans, union members, students"
1011990003,Venezuela,101,1990,South America,1,3,20,2,1990,20,2,1990,1,,50,venezuelans mostly students
1011990004,Venezuela,101,1990,South America,1,4,23,5,1990,23,5,1990,1,,50,students
1011990005,Venezuela,101,1990,South America,1,5,31,5,1990,1,6,1990,1,,50,students
1011990006,Venezuela,101,1990,South America,1,6,9,7,1990,9,7,1990,0,,72000,engineers
1011990007,Venezuela,101,1990,South America,1,7,25,7,1990,25,7,1990,1,,50,students
1011990008,Venezuela,101,1990,South America,1,8,1,8,1990,1,8,1990,1,,100,venezuelans
1011990009,Venezuela,101,1990,South America,1,9,6,12,1990,6,12,1990,1,,50,university students
1011991001,Venezuela,101,1991,South America,1,1,7,6,1991,7,6,1991,0,,400,radio and telecommunications technicians
1011991002,Venezuela,101,1991,South America,1,2,12,8,1991,12,8,1991,0,,1000000,transport workers
1011991003,Venezuela,101,1991,South America,1,3,7,10,1991,7,10,1991,0,,50,college teachers and students
1011991004,Venezuela,101,1991,South America,1,4,16,10,1991,16,10,1991,0,,10000,"students, professors and university employee"
1011991005,Venezuela,101,1991,South America,1,5,16,10,1991,16,10,1991,1,,50,prisoners
1011991006,Venezuela,101,1991,South America,1,6,6,11,1991,6,11,1991,1,,50,students
1011991007,Venezuela,101,1991,South America,1,7,7,11,1991,7,11,1991,0,,270000,"newspapermen, subway workers, taxi drivers, teachers, doctors, nurses, airline workers, retail traders and banking clerks"
1011991008,Venezuela,101,1991,South America,1,8,19,11,1991,19,11,1991,0,,6000,secondary students
1011991009,Venezuela,101,1991,South America,1,9,27,11,1991,27,11,1991,1,,3000,students and residents of a slum in southeastern caracas
1011991010,Venezuela,101,1991,South America,1,10,28,11,1991,28,11,1991,1,,50,university students
1011991011,Venezuela,101,1991,South America,1,11,2,12,1991,3,12,1991,1,,50,university students
1011991012,Venezuela,101,1991,South America,1,12,4,12,1991,4,12,1991,0,,20000,"students and teachers, unemployed youths"
1011992001,Venezuela,101,1992,South America,1,1,23,1,1992,23,1,1992,0,,2000,students and professors
1011992002,Venezuela,101,1992,South America,1,2,23,1,1992,23,1,1992,0,,3000,venezualians
1011992003,Venezuela,101,1992,South America,1,3,28,1,1992,28,1,1992,0,,300000,teachers
1011992004,Venezuela,101,1992,South America,1,4,25,2,1992,25,2,1992,0,,50,press workers
1011992005,Venezuela,101,1992,South America,1,5,27,2,1992,27,2,1992,0,,50,venezualians
1011992006,Venezuela,101,1992,South America,1,6,10,3,1992,10,3,1992,0,,"1,000,000s",venezualians
1011992007,Venezuela,101,1992,South America,1,7,10,3,1992,10,3,1992,1,,"1,000,000s",venezualians
1011992008,Venezuela,101,1992,South America,1,8,19,3,1992,19,3,1992,0,,100,students
1011992009,Venezuela,101,1992,South America,1,9,2,4,1992,2,4,1992,0,,1000,"friends and relatives of the coup leaders at the beginning and students, shoppers, businessmen"
1011992010,Venezuela,101,1992,South America,1,10,8,4,1992,8,4,1992,0,,50,venezuelans
1011992011,Venezuela,101,1992,South America,1,11,8,4,1992,8,4,1992,0,,400,high school students
1011992012,Venezuela,101,1992,South America,1,12,9,4,1992,9,4,1992,1,,50,venezuelans
1011992013,Venezuela,101,1992,South America,1,13,23,4,1992,23,4,1992,1,,200,police officers and students for support
1011992014,Venezuela,101,1992,South America,1,14,7,5,1992,7,5,1992,0,,80000,farmers
1011992015,Venezuela,101,1992,South America,1,15,11,5,1992,19,5,1992,0,,300000,"employees from the ministries of agriculture, commerce and industry, oil, workers at airports and public hospitals, merchant marine workers, workers at the environment ministry, pharmacy owners"
1011992016,Venezuela,101,1992,South America,1,16,14,5,1992,29,5,1992,1,,50,students
1011992017,Venezuela,101,1992,South America,1,17,27,5,1992,27,5,1992,0,,50,students
1011992018,Venezuela,101,1992,South America,1,18,4,6,1992,4,6,1992,1,,50,students
1011992019,Venezuela,101,1992,South America,1,19,11,6,1992,11,6,1992,0,,50,college and secondary school students
1011992020,Venezuela,101,1992,South America,1,20,17,6,1992,17,6,1992,1,,50,students university and grade school
1011992021,Venezuela,101,1992,South America,1,21,18,6,1992,18,6,1992,1,,50,venezuelans mostly students
1011992022,Venezuela,101,1992,South America,1,22,23,6,1992,23,6,1992,1,,2000,students and workers
1011992023,Venezuela,101,1992,South America,1,23,25,6,1992,25,6,1992,0,,50,students
1011992024,Venezuela,101,1992,South America,1,24,2,11,1992,2,11,1992,0,,100,journalists
1011992025,Venezuela,101,1992,South America,1,25,27,11,1992,30,11,1992,1,,50,prisoners
1011992026,Venezuela,101,1992,South America,1,26,7,12,1992,7,12,1992,0,,1000,venezuelans
1011993001,Venezuela,101,1993,South America,1,1,12,1,1993,12,1,1993,0,,200,venezuelans and opposition lawmakers
1011993002,Venezuela,101,1993,South America,1,2,26,1,1993,27,1,1993,1,,50,high school students
